,Tobin's Q,EPS,Liquidity,Profitability,Productivity,Leverage Ratio,Asset Turnover,Operational Margin,Return on Equity,Market Book Ratio,Assets Growth,Sales Growth,Employee Growth,BK
74854,0.168057885,0.00010255,-0.395975787,0.146274749,0.039217851,0.001415223,-0.004069974,0.061236371,0.003210874,0.047469386,1.291035296,0.080203752,0.843815037,0
49667,-0.849290427,-0.000722012,0.199117216,0.179059829,0.03725407,-7.44E-05,0.586784164,0.057102678,0.003178165,-0.022298291,-0.18128324,-0.144715585,0.025705237,0
57051,2.010480709,-0.001302024,-2.831445248,-1.562880872,-1.281772476,-0.002893986,-1.016498266,0.054398229,-0.028769264,-0.023120991,1.417244201,-0.115213466,-0.068664026,0
46313,0.612702454,-0.001468344,-0.715530191,0.129772726,0.038562205,0.004245019,1.556183236,0.056422662,0.003014836,-0.012240171,-0.384594425,0.353248156,0.387230647,0
61919,0.168057885,-0.001222262,-1.357488238,-0.113176201,0.03725407,-0.015484352,2.075081537,0.055745239,0.003178165,-0.022979544,-0.059206152,-0.098824321,-0.088110034,0
70203,0.532819243,-0.001903732,0.040681249,-0.102188343,0.024410941,0.000791464,0.415168253,0.048462976,0.002656766,-0.008580528,0.131009394,-0.00955611,0.005428304,0
31644,-0.402363655,0.000482087,-0.696687749,0.146274749,0.039217851,0.007809073,0.175658176,0.060541113,0.003341845,-0.022525118,0.333994452,0.015263256,0.278613701,0
64091,-1.105646676,-0.001675014,-0.371693457,0.16376126,0.032709617,0.005593965,-0.260347392,0.054398229,0.002884433,-0.003468882,-0.302237782,-0.22698419,-0.240056657,0
75987,-0.777407048,-0.000740536,-0.466516845,0.077755973,0.03725407,-0.228614844,-0.163424715,0.060541113,0.005898215,-0.025279924,-0.400406729,-0.08010658,-0.143046449,0
3156,-0.563262182,-0.001802529,-0.419872007,0.125805646,0.036601597,0.00991642,-0.687878272,0.069045676,0.002982214,-0.018806194,0.124026094,-0.178286256,-0.09712769,0
35618,0.91389581,-0.001503036,0.040681249,-0.161251108,0.023779719,0.087823959,-0.431235543,0.037142316,0.002624296,-0.08718961,-0.571517846,0.395246397,0.464012081,0
76964,-1.043164704,-0.001319658,-0.770207072,0.089638159,0.029496752,-7.44E-05,-0.859386796,0.028769286,0.002819317,-0.018569045,0.509273913,0.050646171,-0.276457269,0
57941,-0.125743285,4.46E-05,-0.321959763,0.242904,0.041191008,-7.44E-05,-0.75533769,0.098125087,0.003243596,-0.019783119,0.034894193,-0.166583316,-0.068664026,0
69006,-0.886395331,-0.000347155,-0.395975787,0.128443219,0.032709617,0.002188503,-0.676774223,0.054398229,0.003145471,-0.01885187,-0.321128542,-0.26903198,-0.16670291,0
69287,-0.430373853,-0.001372376,1.439860339,0.08633459,0.028219142,-7.44E-05,-0.621824099,0.041464622,0.002949606,-0.021504368,-0.15148718,-0.060950479,2.214265455,0
34562,1.494587245,0.000199354,1.536240332,0.246504676,0.05389292,-7.44E-05,0.682111203,0.06688697,0.003145471,0.020534579,0.178947912,0.012744422,0.368787312,0
37341,0.112747351,-7.07E-05,-0.466516845,0.111818802,0.039874539,0.002649286,-0.462266703,0.069769962,0.003178165,0.067078664,-0.193929645,-0.143299753,-0.262978314,0
68984,-0.849290427,-0.00241702,-0.321959763,0.109371435,0.038562205,-0.953168306,-0.535783082,0.069769962,0.002364996,-0.025370576,-0.443426141,-0.274815553,-0.267258654,0
63189,-0.091999226,-0.000897056,-0.371693457,0.129772726,0.032709617,0.00118187,-0.942912376,0.059158126,0.003112791,-0.018909208,0.500787358,0.129322227,0.484686168,0
47813,1.350851688,-0.001096896,1.392449793,0.165261771,0.041850775,-7.44E-05,0.122554907,0.063337032,0.003112791,-0.021146989,0.202971354,-0.107550975,0.124777815,0
40562,0.319669658,0.001295754,-0.217741683,0.171329334,0.06484236,0.001492863,0.014262249,0.09017476,0.003768949,-0.019083638,1.001392074,1.082832991,0.308201098,0
4218,1.377503783,0.000501691,-0.163214883,0.179059829,0.044499886,0.007589262,0.297050416,0.064042171,0.003080125,-0.006050718,1.249942085,0.509850005,2.095170618,0
3919,-1.084583128,-0.002869533,0.134437314,0.120616985,0.037907609,0.004996426,0.415168253,0.05778527,0.002106473,-0.020933064,-0.493134376,-0.195718101,-0.64414417,0
57326,1.188753223,-0.001520344,2.800038728,0.046282543,0.010121311,-7.44E-05,-1.016498266,0.054398229,0.002721746,-0.007924648,1.876347932,-0.115213466,1.109600821,0
21997,0.71832189,-0.001024606,0.199117216,0.142055467,0.04053226,-7.44E-05,0.032511536,0.062634343,0.003080125,-0.012757278,-0.116231884,-0.148249375,0.375415762,0
50875,-0.867743412,0.000570406,-0.019677113,0.146274749,0.039874539,0.009193195,0.228103305,0.060541113,0.003374622,-0.02218843,0.04569438,-0.031749211,0.305221324,0
18368,-1.043164704,-0.001537626,-0.597464801,0.045361871,0.030778619,0.002342354,0.077779708,0.052397313,0.002819317,-0.02211436,-0.487091498,-0.305249786,-0.176688576,0
71032,-0.675052886,-0.002997237,-0.489270844,0.055682693,0.028857421,-0.45110757,1.240227574,0.053061706,0.001945268,-0.125766753,-1.392511274,-0.205093579,-1.216163364,0
39089,0.91389581,-1.31E-05,0.988696951,0.182197005,0.046497067,0.000162742,0.522152909,0.063337032,0.003145471,-0.015427033,0.286637886,-0.112192101,0.03889386,0
35099,-0.943576536,0.001486938,-0.321959763,0.153443278,0.033355515,0.0034883,-0.380121444,0.055745239,0.003243596,-0.018876166,0.103958027,-0.08967712,-0.167058354,0
18051,-0.402363655,-0.001537626,-0.019677113,0.084159124,0.035950198,-0.225818461,-0.493579617,0.061236371,0.002917012,-0.044240529,-0.334629785,-0.184850211,0.022701105,0
87028,0.826542275,0.005408748,-0.787841992,0.15929934,0.041850775,0.00118187,-0.567786954,0.079394465,0.003112791,0.016663149,0.397050559,-0.053534553,0.243468591,0
60109,0.177029557,0.000325738,-0.321959763,0.139277077,0.038562205,0.012989371,0.356500908,0.059158126,0.003178165,0.01554099,1.968782767,0.083302643,0.380962997,0
89125,-1.069795378,-0.001047959,0.655117629,0.144331509,0.039215459,0.006075464,0.140279044,0.060489612,0.003375334,-0.022737436,0.145275192,0.030809655,-0.044383437,0
73189,-0.016499523,-0.001354834,-0.078343175,0.118066325,0.032709617,0.002495946,-0.44154846,0.054398229,0.002982214,-0.003030049,0.487114298,0.565055559,0.274852977,0
6539,-0.849290427,0.003077218,-0.618007408,0.139277077,0.035950198,0.007662572,-0.546417014,0.062634343,0.003374622,-0.008182915,0.319970594,-0.081624109,0.016002837,0
14513,-0.232380078,0.000394035,-0.555291574,0.149121809,0.038562205,0.005071288,-0.643691801,0.073426248,0.003145471,-0.011767813,-0.047489842,0.086157694,-0.068664026,0
65106,-1.638247927,-0.001886912,-0.576560433,0.132453055,0.035299882,0.002725861,-0.369986771,0.058470425,0.001271072,-0.020998557,-0.702207466,-0.219709483,-0.380483005,0
44034,-1.002665625,-0.000970099,-0.019677113,0.116802008,0.037907609,0.001880011,0.859781687,0.057102678,0.003834843,-0.022597121,0.856200571,-0.026360928,0.727564806,0
33312,0.803140445,-0.001293194,0.586949852,-0.417102158,0.021891811,0.000477748,0.562651466,0.047170584,0.00278678,-0.020735102,-0.466160936,-0.231559117,1.08286995,0
84416,0.862642406,-0.001042721,0.702433322,0.082004545,0.038562205,-7.44E-05,-0.0689039,0.061236371,0.003080125,-0.017753884,-0.2138295,0.110854781,0.351213435,0
56174,0.733912143,0.001025705,0.586949852,0.196627865,0.046497067,0.000241618,0.44007976,0.064042171,0.003178165,-0.013349299,-0.139285165,0.009617027,0.01374773,0
29570,-1.002665625,0.001125493,-0.443384797,0.157825303,0.039874539,0.008101602,-0.578523672,0.074904818,0.003440215,-0.022030106,-0.111307274,-0.295456184,-0.228574219,0
47781,1.373490184,-0.00166647,0.333791737,0.045361871,0.026310506,-7.44E-05,0.390118873,0.049764729,0.002917012,0.130810963,0.653056027,0.183590093,0.666243637,0
83097,2.345609931,-0.001266658,-3.255298694,-3.736862887,-8.54244343,-0.006806855,-1.016498266,0.054398229,0.002591839,-0.084199535,-5.581337648,-0.115213466,-0.068664026,0
70136,-1.237245154,-0.00163224,-0.395975787,-0.077304576,0.00163298,0.004470982,0.867365158,0.038367481,-0.003758352,-0.022215052,-1.329790416,-0.391150359,-0.313437857,0
33289,-0.334584415,0.00240417,-0.395975787,0.15929934,0.044499886,0.007735842,0.032511536,0.06688697,0.003473031,-0.021159115,1.003354486,0.147845436,0.108709365,0
653,0.263105778,0.003275462,-0.597464801,0.153443278,0.042511554,0.002878828,-0.087625002,0.066172159,0.003276332,0.000809618,0.029521047,-0.039042648,0.11021361,0
83493,-0.444578622,-0.001442255,-0.618007408,0.047206627,0.018141055,0.010923254,-0.250541321,0.033511572,0.001752182,-0.018924271,-0.688555162,-0.673271638,3.93712466,0
52342,-0.502772782,-0.001511693,2.678403501,-0.12592755,0.033355515,-0.260945424,-0.721426272,0.057102678,0.00117511,-0.051587148,-0.54711333,-0.652407103,-0.801723649,0
31557,-1.126951727,-0.001424828,0.781801757,0.139277077,0.03142118,0.000477748,-0.493579617,0.051735452,0.002656766,-0.02262369,-0.461419156,-0.599924337,-2.231270151,0
63473,0.054769653,-0.001468344,0.199117216,-0.070016703,0.022520163,0.001492863,-0.88300823,-0.022626308,0.002332639,-0.013136064,1.533377367,1.578423351,1.064771557,0
55816,1.599114061,-0.000460442,0.071501543,0.166768853,0.049173427,-7.44E-05,0.00510658,0.072690381,0.003080125,0.032840731,0.520787356,-0.0396949,0.209578809,0
57077,0.395687798,0.000189657,-0.597464801,0.099858418,0.038562205,0.037778302,-0.483110161,0.06688697,0.003145471,0.074202128,-0.164384742,-0.08629334,0.01120723,0
68051,-0.458918982,-0.001195527,-0.078343175,-0.045123299,0.033355515,-7.44E-05,0.023397184,0.055070423,0.003112791,-0.014792005,0.057750228,-0.062850937,0.065499073,0
54621,0.871419574,-0.001987561,1.487789705,-0.001596779,0.011959667,0.000869697,-0.115876026,0.029944712,0.002494545,-0.020746263,-1.133726732,2.45E-05,0.362959507,0
6529,-0.232380078,0.00176016,-0.618007408,0.156357934,0.039217851,0.004921514,-0.462266703,0.069045676,0.003210874,0.000322325,-0.195589846,-0.119039722,-0.223306381,0
31208,0.90139378,-0.000960991,0.134437314,0.131109347,0.045830368,0.004621364,2.286968224,0.05778527,0.003145471,-0.022061582,0.809064807,1.607206744,2.072994745,0
52429,-0.532722391,-0.000460442,0.071501543,0.24470142,0.042511554,0.00032041,0.481299094,0.061236371,0.003341845,-0.009731813,0.010462695,-0.136398242,-0.169399047,0
76683,-0.321399934,-0.001572115,0.904473695,0.066461291,0.033355515,-0.206227753,1.894193905,0.054398229,0.002591839,-0.049146542,0.085923148,-0.034112642,-0.055053464,0
42415,0.774160219,0.000737929,-0.371693457,0.169802653,0.045164639,8.38E-05,1.197682079,0.05984836,0.003210874,-0.020542439,0.063360385,0.044871635,0.650614305,0
72465,0.103274597,0.001638511,0.741877921,0.157825303,0.043173336,-7.44E-05,-0.280038003,0.071225539,0.003341845,-0.004155857,-0.012736277,-0.201968659,0.097664798,0
3333,-0.091999226,0.001658762,-0.347022339,0.172862512,0.04053226,0.005444869,0.381738012,0.060541113,0.003210874,-0.014251295,0.403664464,-0.058043928,0.035512187,0
30870,-0.61021617,0.002724136,-0.5336555,0.179059829,0.035950198,0.001957234,-0.013267569,0.05778527,0.003243596,0.18138413,-0.033795913,-0.549757846,-0.100016734,0
19886,-0.207952334,-0.001363609,-0.270649589,0.102196853,0.03725407,0.00295522,-0.201894519,0.060541113,0.002982214,-0.014980822,-0.020408663,-0.814311538,-1.742810391,0
88089,-0.207952334,-0.009142905,-1.766028531,0.052824717,0.035299882,-0.021955927,-0.013267569,0.057102678,-0.042482724,-0.02483896,-2.240280289,-0.382523019,-0.241659936,0
73446,-0.207952334,0.003726464,-0.752281882,0.12449763,0.039217851,0.002188503,0.122554907,0.060541113,0.003210874,0.03632832,-0.109580259,0.115349437,-0.068664026,0
62879,2.33563416,-0.001266658,-3.136489512,-2.682759673,-2.728877801,-7.44E-05,-1.016498266,0.054398229,0.002397364,-0.033351218,-5.472064664,-0.115213466,-0.068664026,0
14183,-0.26984575,0.001446613,-0.190681964,0.165261771,0.037907609,0.001647931,0.775601692,0.057102678,0.003210874,-0.01694379,-0.002415241,-0.071862384,0.154210422,0
22265,-0.642307931,-3.23E-05,1.03154863,0.220074461,0.04053226,0.000634764,0.729078904,0.058470425,0.003276332,-0.022558466,-0.092275659,-0.094883422,-0.171923668,0
46681,1.34023514,-0.001266658,-1.404245087,-0.658902396,-0.057864644,-0.010400468,0.752395063,0.005426619,0.000951516,-0.030347495,-0.035294065,-0.010094352,0.27221627,0
233,2.337716652,-0.001284357,-3.239218768,-5.332847608,-1.204825939,-0.002567213,-1.016498266,0.054398229,-0.000823143,-0.026587587,-0.342338127,-0.115213466,-0.068664026,0
76606,-0.232380078,0.000364744,-0.296503066,0.133803828,0.037907609,-7.44E-05,0.682111203,0.05778527,0.003473031,-0.021344855,-0.111989077,-0.151766972,-0.221502058,0
89262,-0.015194795,-0.006018997,-0.249549463,0.089027745,0.03604584,-0.089773604,-0.198508757,0.059041491,0.001860349,-0.024739365,1.562268734,0.167668859,1.317054708,0
56808,1.02511427,-0.00235978,2.049950761,-0.150656393,-0.001961939,4.74E-06,-0.871173845,-0.152551564,0.002300294,-0.022187946,1.742223818,-0.000340352,-0.180976147,0
70606,0.65868348,-0.001354834,1.439860339,-0.051044276,0.028857421,-7.44E-05,-0.134825034,0.049112667,0.002917012,-0.016059511,-0.023775558,0.174315208,-0.923461108,0
20305,0.493603597,0.002045308,-0.296503066,0.24470142,0.041850775,0.006927642,-0.022486362,0.064749747,0.003145471,0.040591152,-0.358518981,-0.15362389,-0.041587745,0
30035,-1.638247927,-0.001520344,-0.347022339,0.111818802,0.033355515,0.003564222,-0.483110161,0.055070423,0.00268925,-0.021725873,0.712857137,0.147716354,0.185686488,0
37445,0.237957695,-0.001328464,1.585214658,-0.078503697,0.033355515,-7.44E-05,-0.339754226,0.055070423,0.002982214,-0.015029485,-0.622888487,-0.117432333,0.04648521,0
21085,-0.24475733,-3.23E-05,-0.244396677,0.142055467,0.039874539,0.003564222,-0.600102423,0.074904818,0.003210874,0.718447921,-0.233423191,-0.120431852,-0.276064414,0
1393,0.576662597,-0.000997383,1.487789705,0.174402169,0.034650657,0.003336284,-0.621824099,0.061236371,0.003047473,0.036619624,-0.074694338,-0.379066993,-0.214487663,0
51517,-0.458918982,-0.001141842,-1.766028531,0.058574661,0.032709617,-0.040638397,-0.30977352,0.054398229,0.003966774,-0.022996814,-0.552936637,-0.221403528,-0.173917391,0
43580,0.526390841,-0.000328209,0.040681249,0.186950528,0.050517257,0.001957234,0.201961366,0.069769962,0.003210874,-0.02193227,0.494186345,0.305551335,0.759554264,0
46157,-1.638247927,-0.001589323,-0.5336555,0.196627865,0.030778619,0.000869697,-0.451892081,0.050419193,0.002397364,-0.022390211,-0.175736719,-0.495529583,-0.7775149,0
40224,0.43174016,-0.002195298,0.299452356,-0.00389676,0.012574055,0.001337512,-1.016498266,0.054398229,0.002429746,-0.019581079,0.371989809,-0.115213466,0.681343518,0
17863,-0.26984575,-0.001015539,0.265561849,0.12449763,0.034650657,0.001957234,-0.201894519,0.057102678,0.003112791,0.203035351,-0.131821031,-0.241801852,-0.191866821,0
6794,0.014541891,0.000121881,1.786397615,0.239326719,0.038562205,-7.44E-05,-0.270179545,0.063337032,0.003243596,-0.022249899,0.151853947,-0.075870889,-0.124666458,0
16571,0.480179689,0.000658983,-0.443384797,0.150555536,0.041850775,0.005519441,0.364929125,0.061236371,0.003178165,-0.01466158,0.107888943,-0.040930402,0.014339821,0
30753,-0.777407048,0.001933073,-0.443384797,0.165261771,0.038562205,0.0034883,-0.153867748,0.061934119,0.003538703,-0.010071359,-0.457935175,-0.195229109,-0.066895411,0
71952,-0.416302808,-0.002162227,1.074896983,0.000722192,0.010733302,0.000241618,-0.504081311,0.008621055,0.002009717,-0.021004864,-0.712156029,0.646449775,0.934951727,0
91519,-0.742968687,-0.001398849,-0.395850617,0.122018957,0.035172957,0.008437224,0.823725423,0.055710379,0.002805981,-0.02267368,-0.420265024,0.569108361,0.102520569,0
85648,2.158740187,-0.001284357,-1.448463764,-0.082666857,-0.005532785,-0.0091936,-1.016498266,0.054398229,0.002819317,-0.025274675,-0.128951264,-0.115213466,-0.068664026,0
87665,0.551853712,-0.000156907,0.166557959,0.153443278,0.046497067,-7.44E-05,0.050679087,0.069045676,0.003309082,-0.019546108,-0.319849551,-0.175914174,0.035613476,0
26740,-1.583643701,-0.001987561,0.134437314,0.168282486,0.034002532,-7.44E-05,0.113638479,0.055745239,0.002009717,-0.022269257,-2.072856416,-0.831244258,-3.694306488,0
10995,-0.532722391,0.000856711,0.946339467,0.103375779,0.04053226,0.006706352,0.69781739,0.059158126,0.003999786,-0.020948104,0.450068365,-0.090905693,-0.604188191,0
26942,-0.777407048,0.000995822,0.549397088,0.16376126,0.046497067,0.005593965,1.183426774,0.060541113,0.00380189,-0.022571514,0.779543338,0.041062043,-0.376126674,0
78030,-0.849290427,-0.000638381,-0.217741683,0.052824717,0.037907609,0.009772052,-0.211573453,0.061236371,0.003341845,-0.016831932,-0.275129526,-0.111598437,-0.28501415,0
30255,-1.192357038,-0.001275511,0.071501543,0.014243026,0.035950198,0.006927642,6.403030104,0.054398229,0.002559395,-0.022660876,-0.328714595,0.46434045,-0.475674558,0
45248,0.327517814,-0.001554882,2.32720119,0.096397921,0.028219142,-7.44E-05,-0.894890572,0.01131576,0.002949606,-0.021326913,0.898302316,-0.31446238,0.700699898,0
24961,-0.594409312,0.000384268,-0.217741683,0.151996033,0.03725407,0.005668443,0.570709415,0.057102678,0.003243596,-0.022142925,0.004841043,-0.097970652,0.156798615,0
76240,0.237957695,-0.001494373,-0.5336555,-0.165502572,0.016897966,0.00118187,-0.88300823,-0.064024072,0.002203331,-0.013586378,-0.990308539,-0.840629388,-0.230982099,0
84958,-0.943576536,-0.002095898,3.309922896,-5.29E-05,0.018141055,-7.44E-05,-1.016498266,-5.186881485,0.00223564,-0.020829236,-0.64661388,-1.424196744,-0.189523025,0
56553,-2.309526307,0.006208684,1.8380269,-0.697982463,-0.01785555,-7.44E-05,-0.906821502,-0.277984322,0.186047469,-0.022813779,-4.307776578,-1.393211813,-5.854179672,0
273,-0.795094535,-0.000915355,-0.019677113,0.136526468,0.035299882,0.006558611,-0.339754226,0.059158126,0.003080125,-0.0211596,1.394548375,0.015640881,0.111509076,0
90212,-1.109511766,-0.001390699,0.906949628,0.164367953,0.032525456,0.005727574,0.628286187,0.054285751,0.002712395,-0.022750371,-0.465240953,-0.200607834,-1.620406283,0
44906,2.002781913,-0.001257795,3.114298272,-0.895575972,0.001032108,-7.44E-05,-0.359880851,0.003319855,0.002884433,0.174428189,-1.382024977,-0.676746185,-1.662647915,0
50427,0.212239736,0.000403805,0.904473695,0.180625222,0.044499886,-7.44E-05,1.140436075,0.05984836,0.003309082,-0.022020904,-0.303460741,-0.129459186,-0.068664026,0
87709,-0.334584415,0.000658983,-0.511649494,0.123196831,0.034650657,0.023884923,-0.906821502,0.080908719,0.003309082,-0.014056601,-0.12080458,-0.177108918,-5.111796543,0
64949,1.066559113,-0.001257795,0.102752702,-0.19404401,0.01442213,0.001647931,-0.732689071,-0.013922859,0.002851868,0.667499237,-0.434073564,-0.351818781,-0.285921715,0
66603,0.803140445,0.000452707,0.134437314,0.172862512,0.036601597,4.74E-06,0.245443238,0.05778527,0.003080125,-0.019955025,0.014819312,-0.060712596,0.063811604,0
9800,0.004279318,0.003916182,-0.658027619,0.199903628,0.039217851,0.001880011,0.193211712,0.060541113,0.003210874,0.127067693,-0.0219317,-0.038157008,-0.221502058,0
79873,0.343045893,0.007707223,-0.5336555,0.146274749,0.039874539,0.046647434,-0.462266703,0.069769962,0.003276332,0.041425609,0.031384543,-0.208507195,0.045752782,0
86402,-0.578758732,-0.00166647,-0.270649589,0.109371435,0.034650657,0.007735842,2.09350981,0.055070423,0.002949606,-0.015696094,0.310001911,-0.081582314,-0.10743791,0
